"Location","DateTimeRound","HourNumber","repeats","SwabDate","SwabTime","口咽拭","鼻咽拭","SwabCount","AvgSwabCount","DurationHour","DurationDay","DurationDayNumber","Status","序號","DeskCount.mean","DeskCount.median","口採樣點.mean","鼻採樣點.mean","口採樣點.median","鼻採樣點.median","WaitingQueue.mean","WaitingMinutes.mean","WaitingQueue.median","WaitingMinutes.median","WaitingQueue.current","WaitingMinutes.current","MaxCurrentFlag","DeskCount.ntile","AvgDeskCount","SwabPerDesk","SwabPerDesk.ntile","SwabPerDesk.color","MouthPerDesk","NosePerDesk","AvgSwabPerDesk","Sno","LocationEnglish","lon","lat","area"
"奧林匹克體育中心室內體育館","2022/07/22 09:00:00",9,64,"2022-07-22","09:00",177,83,260,310.9032258064516,0,0,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,UTF-8,UTF-8,UTF-8,5,9,28.88888888888889,2,"steelblue",25.285714285714285,41.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 09:30:00",9.5,64,"2022-07-22","09:30",306,104,410,310.9032258064516,0.5,0.020833333333333332,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,UTF-8,UTF-8,UTF-8,5,9,45.55555555555556,4,"coral",43.714285714285715,52,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 10:00:00",10,64,"2022-07-22","10:00",278,132,410,310.9032258064516,1,0.041666666666666664,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,UTF-8,UTF-8,UTF-8,5,9,45.55555555555556,4,"coral",39.714285714285715,66,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 10:30:00",10.5,64,"2022-07-22","10:30",243,127,370,310.9032258064516,1.5,0.0625,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,UTF-8,UTF-8,UTF-8,5,9,41.111111111111114,4,"coral",34.714285714285715,63.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 11:00:00",11,64,"2022-07-22","11:00",207,113,320,310.9032258064516,2,0.08333333333333333,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,UTF-8,UTF-8,UTF-8,5,9,35.55555555555556,3,"goldenrod",29.571428571428573,56.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 11:30:00",11.5,64,"2022-07-22","11:30",226,94,320,310.9032258064516,2.5,0.10416666666666666,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,UTF-8,UTF-8,UTF-8,5,9,35.55555555555556,3,"goldenrod",32.285714285714285,47,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 12:00:00",12,64,"2022-07-22","12:00",239,81,320,310.9032258064516,3,0.125,1,"1.已完成","B21",9,9,7,2,7,2,36,4,36,4,0,0,0,5,9,35.55555555555556,3,"goldenrod",34.142857142857146,40.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 12:30:00",12.5,64,"2022-07-22","12:30",224,96,320,310.9032258064516,3.5,0.14583333333333331,1,"1.已完成","B21",9,9,7,2,7,2,34.5,3.5,34.5,3.5,0,0,0,5,9,35.55555555555556,3,"goldenrod",32,48,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 13:00:00",13,64,"2022-07-22","13:00",283,87,370,310.9032258064516,4,0.16666666666666666,1,"1.已完成","B21",9,9,7,2,7,2,21.428571428571427,2.4285714285714284,18,2,0,0,0,5,9,41.111111111111114,4,"coral",40.42857142857143,43.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 13:30:00",13.5,64,"2022-07-22","13:30",312,98,410,310.9032258064516,4.5,0.1875,1,"1.已完成","B21",8.571428571428571,9,6.571428571428571,2,7,2,40.142857142857146,4.714285714285714,50,6,0,0,0,2,9,47.833333333333336,4,"coral",47.47826086956522,49,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 14:00:00",14,64,"2022-07-22","14:00",295,114,409,310.9032258064516,5,0.20833333333333331,1,"1.已完成","B21",8,8,6,2,6,2,34,4.5,34,4.5,0,0,0,2,9,51.125,4,"coral",49.166666666666664,57,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 14:30:00",14.5,64,"2022-07-22","14:30",279,101,380,310.9032258064516,5.5,0.22916666666666666,1,"1.已完成","B21",8,8,6,2,6,2,36.857142857142854,4.714285714285714,34,4,0,0,0,2,9,47.5,4,"coral",46.5,50.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 15:00:00",15,64,"2022-07-22","15:00",278,105,383,310.9032258064516,6,0.25,1,"1.已完成","B21",8,8,6,2,6,2,25.285714285714285,3.4285714285714284,24,3,0,0,0,2,9,47.875,4,"coral",46.333333333333336,52.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 15:30:00",15.5,64,"2022-07-22","15:30",258,75,333,310.9032258064516,6.5,0.2708333333333333,1,"1.已完成","B21",8,8,6,2,6,2,36,4.8,44,6,0,0,0,2,9,41.625,4,"coral",43,37.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 16:00:00",16,64,"2022-07-22","16:00",292,111,403,310.9032258064516,7,0.29166666666666663,1,"1.已完成","B21",8,8,6,2,6,2,41.5,5.5,41.5,5.5,0,0,0,2,9,50.375,4,"coral",48.666666666666664,55.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 16:30:00",16.5,64,"2022-07-22","16:30",298,112,410,310.9032258064516,7.5,0.3125,1,"1.已完成","B21",8.5,8.5,6.5,2,6.5,2,67,8,67,8,0,0,0,2,9,48.23529411764706,4,"coral",45.84615384615385,56,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 17:00:00",17,64,"2022-07-22","17:00",339,71,410,310.9032258064516,8,0.3333333333333333,1,"1.已完成","B21",9,9,7,2,7,2,76.57142857142857,8.571428571428571,80,9,0,0,0,5,9,45.55555555555556,4,"coral",48.42857142857143,35.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 17:30:00",17.5,64,"2022-07-22","17:30",284,86,370,310.9032258064516,8.5,0.35416666666666663,1,"1.已完成","B21",9,9,7,2,7,2,90,10,90,10,0,0,0,5,9,41.111111111111114,4,"coral",40.57142857142857,43,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 18:00:00",18,64,"2022-07-22","18:00",252,68,320,310.9032258064516,9,0.375,1,"1.已完成","B21",9,9,7,2,7,2,97.14285714285714,10.714285714285714,80,9,0,0,0,5,9,35.55555555555556,3,"goldenrod",36,34,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 18:30:00",18.5,64,"2022-07-22","18:30",252,68,320,310.9032258064516,9.5,0.3958333333333333,1,"1.已完成","B21",9,9,7,2,7,2,56,6,56,6,0,0,0,5,9,35.55555555555556,3,"goldenrod",36,34,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 19:00:00",19,64,"2022-07-22","19:00",243,77,320,310.9032258064516,10,0.41666666666666663,1,"1.已完成","B21",9,9,7,2,7,2,45,5,45,5,0,0,0,4,9,35.55555555555556,3,"goldenrod",34.714285714285715,38.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 19:30:00",19.5,64,"2022-07-22","19:30",234,86,320,310.9032258064516,10.5,0.4375,1,"1.已完成","B21",9,9,7,2,7,2,41.285714285714285,4.428571428571429,40,4,0,0,0,4,9,35.55555555555556,3,"goldenrod",33.42857142857143,43,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 20:00:00",20,64,"2022-07-22","20:00",294,76,370,310.9032258064516,11,0.4583333333333333,1,"1.已完成","B21",9,9,7,2,7,2,37.142857142857146,4,35,4,0,0,0,4,9,41.111111111111114,4,"coral",42,38,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 20:30:00",20.5,64,"2022-07-22","20:30",299,111,410,310.9032258064516,11.5,0.47916666666666663,1,"1.已完成","B21",9,9,7,2,7,2,31.5,3.5,31.5,3.5,0,0,0,4,9,45.55555555555556,4,"coral",42.714285714285715,55.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 21:00:00",21,64,"2022-07-22","21:00",318,92,410,310.9032258064516,12,0.5,1,"1.已完成","B21",9,9,7,2,7,2,39.714285714285715,4.571428571428571,44,5,0,0,0,4,9,45.55555555555556,4,"coral",45.42857142857143,46,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 21:30:00",21.5,64,"2022-07-22","21:30",328,82,410,310.9032258064516,12.5,0.5208333333333333,1,"1.已完成","B21",9,9,7,2,7,2,33.5,4,33.5,4,0,0,0,4,9,45.55555555555556,4,"coral",46.857142857142854,41,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 22:00:00",22,64,"2022-07-22","22:00",284,86,370,310.9032258064516,13,0.5416666666666666,1,"1.已完成","B21",9,9,7,2,7,2,28.857142857142858,3.142857142857143,34,4,0,0,0,4,9,41.111111111111114,4,"coral",40.57142857142857,43,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 22:30:00",22.5,64,"2022-07-22","22:30",305,65,370,310.9032258064516,13.5,0.5625,1,"1.已完成","B21",9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,4,9,41.111111111111114,4,"coral",43.57142857142857,32.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 23:00:00",23,64,"2022-07-22","23:00",251,69,320,310.9032258064516,14,0.5833333333333333,1,"1.已完成","B21",9,9,7,2,7,2,15,2,15,2,0,0,0,4,9,35.55555555555556,3,"goldenrod",35.857142857142854,34.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 23:30:00",23.5,64,"2022-07-22","23:30",216,64,280,310.9032258064516,14.5,0.6041666666666666,1,"1.已完成","B21",9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,4,9,31.11111111111111,3,"goldenrod",30.857142857142858,32,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 00:00:00",0,60,"2022-07-23","00:00",188,61,249,310.9032258064516,15,0.625,1,"1.已完成","B21",9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,4,9,27.666666666666668,2,"steelblue",26.857142857142858,30.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 00:30:00",0.5,60,"2022-07-23","00:30",237,83,320,310.9032258064516,15.5,0.6458333333333333,1,"1.已完成","B21",9,9,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,4,9,35.55555555555556,3,"goldenrod",33.857142857142854,41.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 08:00:00",8,60,"2022-07-23","08:00",197,93,290,310.9032258064516,23,0.9583333333333333,1,"1.已完成","B21",9,9,7,2,7,2,77.14285714285714,8.428571428571429,75,8,0,0,0,4,9,32.22222222222222,3,"goldenrod",28.142857142857142,46.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 08:30:00",8.5,60,"2022-07-23","08:30",241,79,320,310.9032258064516,23.5,0.9791666666666666,1,"1.已完成","B21",9,9,7,2,7,2,52.142857142857146,5.714285714285714,55,6,0,0,0,3,9,35.55555555555556,3,"goldenrod",34.42857142857143,39.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 09:00:00",9,60,"2022-07-23","09:00",227,114,341,310.9032258064516,24,1,2,"1.已完成","B21",9,9,7,2,7,2,29.285714285714285,3.4285714285714284,25,3,0,0,0,3,9,37.888888888888886,3,"goldenrod",32.42857142857143,57,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 09:30:00",9.5,60,"2022-07-23","09:30",357,143,500,310.9032258064516,24.5,1.0208333333333333,2,"1.已完成","B21",9,9,7,2,7,2,37.57142857142857,4.285714285714286,50,6,0,0,0,3,9,55.55555555555556,4,"coral",51,71.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 10:00:00",10,60,"2022-07-23","10:00",284,110,394,310.9032258064516,25,1.0416666666666665,2,"1.已完成","B21",9,9,7,2,7,2,43.333333333333336,5,50,6,0,0,0,3,9,43.77777777777778,4,"coral",40.57142857142857,55,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 10:30:00",10.5,60,"2022-07-23","10:30",258,96,354,310.9032258064516,25.5,1.0625,2,"1.已完成","B21",9,9,7,2,7,2,31.333333333333332,3.3333333333333335,37,4,0,0,0,3,9,39.333333333333336,4,"coral",36.857142857142854,48,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 11:00:00",11,60,"2022-07-23","11:00",275,131,406,310.9032258064516,26,1.0833333333333333,2,"1.已完成","B21",9,9,7,2,7,2,53,5.714285714285714,65,7,0,0,0,3,9,45.111111111111114,4,"coral",39.285714285714285,65.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 11:30:00",11.5,60,"2022-07-23","11:30",244,110,354,310.9032258064516,26.5,1.1041666666666665,2,"1.已完成","B21",9,9,7,2,7,2,52.5,6,52.5,6,0,0,0,3,9,39.333333333333336,4,"coral",34.857142857142854,55,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 12:00:00",12,60,"2022-07-23","12:00",244,77,321,310.9032258064516,27,1.125,2,"1.已完成","B21",9,9,7,2,7,2,49.285714285714285,5.428571428571429,45,5,0,0,0,3,9,35.666666666666664,3,"goldenrod",34.857142857142854,38.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 12:30:00",12.5,60,"2022-07-23","12:30",190,64,254,310.9032258064516,27.5,1.1458333333333333,2,"1.已完成","B21",9,9,7,2,7,2,30,3.5,30,3.5,0,0,0,3,9,28.22222222222222,2,"steelblue",27.142857142857142,32,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 13:00:00",13,60,"2022-07-23","13:00",159,68,227,310.9032258064516,28,1.1666666666666665,2,"1.已完成","B21",9,9,7,2,7,2,22,2.3333333333333335,21,2,0,0,0,3,9,25.22222222222222,2,"steelblue",22.714285714285715,34,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 13:30:00",13.5,60,"2022-07-23","13:30",199,54,253,310.9032258064516,28.5,1.1875,2,"1.已完成","B21",9,9,7,2,7,2,20,2,22,2,0,0,0,3,9,28.11111111111111,2,"steelblue",28.428571428571427,27,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 14:00:00",14,60,"2022-07-23","14:00",226,88,314,310.9032258064516,29,1.2083333333333333,2,"1.已完成","B21",9,9,7,2,7,2,28.5,3,28.5,3,0,0,0,3,9,34.888888888888886,3,"goldenrod",32.285714285714285,44,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 14:30:00",14.5,60,"2022-07-23","14:30",192,109,301,310.9032258064516,29.5,1.2291666666666665,2,"1.已完成","B21",9,9,7,2,7,2,20,2,20,2,0,0,0,3,9,33.44444444444444,3,"goldenrod",27.428571428571427,54.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 15:00:00",15,60,"2022-07-23","15:00",265,72,337,310.9032258064516,30,1.25,2,"1.已完成","B21",9,9,7,2,7,2,17.857142857142858,2,20,2,0,0,0,3,9,37.44444444444444,3,"goldenrod",37.857142857142854,36,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 15:30:00",15.5,60,"2022-07-23","15:30",167,58,225,310.9032258064516,30.5,1.2708333333333333,2,"1.已完成","B21",9,9,7,2,7,2,30,3,30,3,0,0,0,2,9,25,2,"steelblue",23.857142857142858,29,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 16:00:00",16,60,"2022-07-23","16:00",253,102,355,310.9032258064516,31,1.2916666666666665,2,"1.已完成","B21",9,9,7,2,7,2,22.857142857142858,2.5714285714285716,25,3,0,0,0,2,9,39.44444444444444,4,"coral",36.142857142857146,51,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 16:30:00",16.5,60,"2022-07-23","16:30",221,65,286,310.9032258064516,31.5,1.3125,2,"1.已完成","B21",9,9,7,2,7,2,49.285714285714285,5.428571428571429,45,5,0,0,0,2,9,31.77777777777778,3,"goldenrod",31.571428571428573,32.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 17:00:00",17,60,"2022-07-23","17:00",298,82,380,310.9032258064516,32,1.3333333333333333,2,"1.已完成","B21",9,9,7,2,7,2,50.714285714285715,5.571428571428571,55,6,0,0,0,2,9,42.22222222222222,4,"coral",42.57142857142857,41,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 17:30:00",17.5,60,"2022-07-23","17:30",295,82,377,310.9032258064516,32.5,1.3541666666666665,2,"1.已完成","B21",9,9,7,2,7,2,151.42857142857142,17.142857142857142,160,18,0,0,0,2,9,41.888888888888886,4,"coral",42.142857142857146,41,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 18:00:00",18,60,"2022-07-23","18:00",298,102,400,310.9032258064516,33,1.375,2,"1.已完成","B21",9,9,7,2,7,2,187.14285714285714,20.714285714285715,180,20,0,0,0,2,9,44.44444444444444,4,"coral",42.57142857142857,51,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 18:30:00",18.5,60,"2022-07-23","18:30",305,95,400,310.9032258064516,33.5,1.3958333333333333,2,"1.已完成","B21",9,9,7,2,7,2,150.83333333333334,17,160,18,0,0,0,2,9,44.44444444444444,4,"coral",43.57142857142857,47.5,39.23686758654079,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"澳門保安部隊高等學校","2022/07/22 09:00:00",9,64,"2022-07-22","09:00",67,23,90,53.67741935483871,0,0,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,UTF-8,UTF-8,UTF-8,5,4,22.5,1,"seagreen",33.5,11.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 09:30:00",9.5,64,"2022-07-22","09:30",69,17,86,53.67741935483871,0.5,0.020833333333333332,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,UTF-8,UTF-8,UTF-8,5,4,21.5,1,"seagreen",34.5,8.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 10:00:00",10,64,"2022-07-22","10:00",98,28,126,53.67741935483871,1,0.041666666666666664,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,UTF-8,UTF-8,UTF-8,5,4,31.5,3,"goldenrod",49,14,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 10:30:00",10.5,64,"2022-07-22","10:30",72,21,93,53.67741935483871,1.5,0.0625,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,UTF-8,UTF-8,UTF-8,5,4,23.25,1,"seagreen",36,10.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 11:00:00",11,64,"2022-07-22","11:00",43,21,64,53.67741935483871,2,0.08333333333333333,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,UTF-8,UTF-8,UTF-8,5,4,16,1,"seagreen",21.5,10.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 11:30:00",11.5,64,"2022-07-22","11:30",53,10,63,53.67741935483871,2.5,0.10416666666666666,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,UTF-8,UTF-8,UTF-8,5,4,15.75,1,"seagreen",26.5,5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 12:00:00",12,64,"2022-07-22","12:00",56,10,66,53.67741935483871,3,0.125,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,0,0,0,5,4,16.5,1,"seagreen",28,5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 12:30:00",12.5,64,"2022-07-22","12:30",34,9,43,53.67741935483871,3.5,0.14583333333333331,1,"1.已完成","B25",4,4,2,2,2,2,11.5,3,11.5,3,0,0,0,5,4,10.75,1,"seagreen",17,4.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 13:00:00",13,64,"2022-07-22","13:00",56,11,67,53.67741935483871,4,0.16666666666666666,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,16.75,1,"seagreen",28,5.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 13:30:00",13.5,64,"2022-07-22","13:30",60,9,69,53.67741935483871,4.5,0.1875,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,17.25,1,"seagreen",30,4.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 14:00:00",14,64,"2022-07-22","14:00",71,18,89,53.67741935483871,5,0.20833333333333331,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,22.25,1,"seagreen",35.5,9,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 14:30:00",14.5,64,"2022-07-22","14:30",39,15,54,53.67741935483871,5.5,0.22916666666666666,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,13.5,1,"seagreen",19.5,7.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 15:00:00",15,64,"2022-07-22","15:00",48,16,64,53.67741935483871,6,0.25,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,16,1,"seagreen",24,8,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 15:30:00",15.5,64,"2022-07-22","15:30",42,13,55,53.67741935483871,6.5,0.2708333333333333,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,13.75,1,"seagreen",21,6.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 16:00:00",16,64,"2022-07-22","16:00",42,11,53,53.67741935483871,7,0.29166666666666663,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,13.25,1,"seagreen",21,5.5,14.75462962962963,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
