"Location","DateTimeRound","HourNumber","repeats","SwabDate","SwabTime","口咽拭","鼻咽拭","SwabCount","AvgSwabCount","DurationHour","DurationDay","DurationDayNumber","Status","序號","DeskCount.mean","DeskCount.median","口採樣點.mean","鼻採樣點.mean","口採樣點.median","鼻採樣點.median","WaitingQueue.mean","WaitingMinutes.mean","WaitingQueue.median","WaitingMinutes.median","WaitingQueue.current","WaitingMinutes.current","MaxCurrentFlag","DeskCount.ntile","AvgDeskCount","SwabPerDesk","SwabPerDesk.ntile","SwabPerDesk.color","MouthPerDesk","NosePerDesk","AvgSwabPerDesk","Sno","LocationEnglish","lon","lat","area"
"奧林匹克體育中心室內體育館","2022/07/22 14:00:00",14,64,"2022-07-22","14:00",295,114,409,280.9516129032258,5,0.20833333333333331,1,"1.已完成","B21",8,8,6,2,6,2,34,4.5,34,4.5,0,0,0,2,9,51.125,4,"coral",49.166666666666664,57,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 14:30:00",14.5,64,"2022-07-22","14:30",279,101,380,280.9516129032258,5.5,0.22916666666666666,1,"1.已完成","B21",8,8,6,2,6,2,36.857142857142854,4.714285714285714,34,4,0,0,0,2,9,47.5,4,"coral",46.5,50.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 15:00:00",15,64,"2022-07-22","15:00",278,105,383,280.9516129032258,6,0.25,1,"1.已完成","B21",8,8,6,2,6,2,25.285714285714285,3.4285714285714284,24,3,0,0,0,2,9,47.875,4,"coral",46.333333333333336,52.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 15:30:00",15.5,64,"2022-07-22","15:30",258,75,333,280.9516129032258,6.5,0.2708333333333333,1,"1.已完成","B21",8,8,6,2,6,2,36,4.8,44,6,0,0,0,2,9,41.625,4,"coral",43,37.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 16:00:00",16,64,"2022-07-22","16:00",292,111,403,280.9516129032258,7,0.29166666666666663,1,"1.已完成","B21",8,8,6,2,6,2,41.5,5.5,41.5,5.5,0,0,0,2,9,50.375,4,"coral",48.666666666666664,55.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 16:30:00",16.5,64,"2022-07-22","16:30",298,112,410,280.9516129032258,7.5,0.3125,1,"1.已完成","B21",8.5,8.5,6.5,2,6.5,2,67,8,67,8,0,0,0,2,9,48.23529411764706,4,"coral",45.84615384615385,56,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 17:00:00",17,64,"2022-07-22","17:00",339,71,410,280.9516129032258,8,0.3333333333333333,1,"1.已完成","B21",9,9,7,2,7,2,76.57142857142857,8.571428571428571,80,9,0,0,0,5,9,45.55555555555556,4,"coral",48.42857142857143,35.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 17:30:00",17.5,64,"2022-07-22","17:30",284,86,370,280.9516129032258,8.5,0.35416666666666663,1,"1.已完成","B21",9,9,7,2,7,2,90,10,90,10,0,0,0,5,9,41.111111111111114,4,"coral",40.57142857142857,43,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 18:00:00",18,64,"2022-07-22","18:00",252,68,320,280.9516129032258,9,0.375,1,"1.已完成","B21",9,9,7,2,7,2,97.14285714285714,10.714285714285714,80,9,0,0,0,4,9,35.55555555555556,3,"goldenrod",36,34,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 18:30:00",18.5,64,"2022-07-22","18:30",252,68,320,280.9516129032258,9.5,0.3958333333333333,1,"1.已完成","B21",9,9,7,2,7,2,56,6,56,6,0,0,0,4,9,35.55555555555556,3,"goldenrod",36,34,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 19:00:00",19,64,"2022-07-22","19:00",243,77,320,280.9516129032258,10,0.41666666666666663,1,"1.已完成","B21",9,9,7,2,7,2,45,5,45,5,0,0,0,4,9,35.55555555555556,3,"goldenrod",34.714285714285715,38.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 19:30:00",19.5,64,"2022-07-22","19:30",234,86,320,280.9516129032258,10.5,0.4375,1,"1.已完成","B21",9,9,7,2,7,2,41.285714285714285,4.428571428571429,40,4,0,0,0,4,9,35.55555555555556,3,"goldenrod",33.42857142857143,43,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 20:00:00",20,64,"2022-07-22","20:00",294,76,370,280.9516129032258,11,0.4583333333333333,1,"1.已完成","B21",9,9,7,2,7,2,37.142857142857146,4,35,4,0,0,0,4,9,41.111111111111114,4,"coral",42,38,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 20:30:00",20.5,64,"2022-07-22","20:30",299,111,410,280.9516129032258,11.5,0.47916666666666663,1,"1.已完成","B21",9,9,7,2,7,2,31.5,3.5,31.5,3.5,0,0,0,4,9,45.55555555555556,4,"coral",42.714285714285715,55.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 21:00:00",21,64,"2022-07-22","21:00",318,92,410,280.9516129032258,12,0.5,1,"1.已完成","B21",9,9,7,2,7,2,39.714285714285715,4.571428571428571,44,5,0,0,0,4,9,45.55555555555556,4,"coral",45.42857142857143,46,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 21:30:00",21.5,64,"2022-07-22","21:30",328,82,410,280.9516129032258,12.5,0.5208333333333333,1,"1.已完成","B21",9,9,7,2,7,2,33.5,4,33.5,4,0,0,0,4,9,45.55555555555556,4,"coral",46.857142857142854,41,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 22:00:00",22,64,"2022-07-22","22:00",284,86,370,280.9516129032258,13,0.5416666666666666,1,"1.已完成","B21",9,9,7,2,7,2,28.857142857142858,3.142857142857143,34,4,0,0,0,4,9,41.111111111111114,4,"coral",40.57142857142857,43,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 22:30:00",22.5,64,"2022-07-22","22:30",305,65,370,280.9516129032258,13.5,0.5625,1,"1.已完成","B21",9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,4,9,41.111111111111114,4,"coral",43.57142857142857,32.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 23:00:00",23,64,"2022-07-22","23:00",251,69,320,280.9516129032258,14,0.5833333333333333,1,"1.已完成","B21",9,9,7,2,7,2,15,2,15,2,0,0,0,4,9,35.55555555555556,3,"goldenrod",35.857142857142854,34.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/22 23:30:00",23.5,64,"2022-07-22","23:30",216,64,280,280.9516129032258,14.5,0.6041666666666666,1,"1.已完成","B21",9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,3,9,31.11111111111111,3,"goldenrod",30.857142857142858,32,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 00:00:00",0,60,"2022-07-23","00:00",188,61,249,280.9516129032258,15,0.625,1,"1.已完成","B21",9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,3,9,27.666666666666668,2,"steelblue",26.857142857142858,30.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 00:30:00",0.5,60,"2022-07-23","00:30",237,83,320,280.9516129032258,15.5,0.6458333333333333,1,"1.已完成","B21",9,9,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,3,9,35.55555555555556,3,"goldenrod",33.857142857142854,41.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 08:00:00",8,60,"2022-07-23","08:00",197,93,290,280.9516129032258,23,0.9583333333333333,1,"1.已完成","B21",9,9,7,2,7,2,77.14285714285714,8.428571428571429,75,8,0,0,0,3,9,32.22222222222222,3,"goldenrod",28.142857142857142,46.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 08:30:00",8.5,60,"2022-07-23","08:30",241,79,320,280.9516129032258,23.5,0.9791666666666666,1,"1.已完成","B21",9,9,7,2,7,2,52.142857142857146,5.714285714285714,55,6,0,0,0,3,9,35.55555555555556,3,"goldenrod",34.42857142857143,39.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 09:00:00",9,60,"2022-07-23","09:00",227,114,341,280.9516129032258,24,1,2,"1.已完成","B21",9,9,7,2,7,2,29.285714285714285,3.4285714285714284,25,3,0,0,0,3,9,37.888888888888886,3,"goldenrod",32.42857142857143,57,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 09:30:00",9.5,60,"2022-07-23","09:30",357,143,500,280.9516129032258,24.5,1.0208333333333333,2,"1.已完成","B21",9,9,7,2,7,2,37.57142857142857,4.285714285714286,50,6,0,0,0,3,9,55.55555555555556,4,"coral",51,71.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 10:00:00",10,60,"2022-07-23","10:00",284,110,394,280.9516129032258,25,1.0416666666666665,2,"1.已完成","B21",9,9,7,2,7,2,43.333333333333336,5,50,6,0,0,0,3,9,43.77777777777778,4,"coral",40.57142857142857,55,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 10:30:00",10.5,60,"2022-07-23","10:30",258,96,354,280.9516129032258,25.5,1.0625,2,"1.已完成","B21",9,9,7,2,7,2,31.333333333333332,3.3333333333333335,37,4,0,0,0,3,9,39.333333333333336,4,"coral",36.857142857142854,48,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 11:00:00",11,60,"2022-07-23","11:00",275,131,406,280.9516129032258,26,1.0833333333333333,2,"1.已完成","B21",9,9,7,2,7,2,53,5.714285714285714,65,7,0,0,0,3,9,45.111111111111114,4,"coral",39.285714285714285,65.5,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 11:30:00",11.5,60,"2022-07-23","11:30",244,110,354,280.9516129032258,26.5,1.1041666666666665,2,"1.已完成","B21",9,9,7,2,7,2,52.5,6,52.5,6,0,0,0,3,9,39.333333333333336,4,"coral",34.857142857142854,55,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","2022/07/23 12:00:00",12,60,"2022-07-23","12:00",242,76,318,280.9516129032258,27,1.125,2,"1.已完成","B21",9,9,7,2,7,2,52.5,6,52.5,6,NA,NA,NA,2,9,35.333333333333336,3,"goldenrod",34.57142857142857,38,40.53419416547107,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"澳門保安部隊高等學校","2022/07/22 09:00:00",9,64,"2022-07-22","09:00",67,23,90,47.12903225806452,0,0,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,NA,NA,NA,5,4,22.5,1,"seagreen",33.5,11.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 09:30:00",9.5,64,"2022-07-22","09:30",69,17,86,47.12903225806452,0.5,0.020833333333333332,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,NA,NA,NA,5,4,21.5,1,"seagreen",34.5,8.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 10:00:00",10,64,"2022-07-22","10:00",98,28,126,47.12903225806452,1,0.041666666666666664,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,NA,NA,NA,5,4,31.5,3,"goldenrod",49,14,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 10:30:00",10.5,64,"2022-07-22","10:30",72,21,93,47.12903225806452,1.5,0.0625,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,NA,NA,NA,5,4,23.25,1,"seagreen",36,10.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 11:00:00",11,64,"2022-07-22","11:00",43,21,64,47.12903225806452,2,0.08333333333333333,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,NA,NA,NA,5,4,16,1,"seagreen",21.5,10.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 11:30:00",11.5,64,"2022-07-22","11:30",53,10,63,47.12903225806452,2.5,0.10416666666666666,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,NA,NA,NA,5,4,15.75,1,"seagreen",26.5,5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 12:00:00",12,64,"2022-07-22","12:00",56,10,66,47.12903225806452,3,0.125,1,"1.已完成","B25",4,4,2,2,2,2,18,5,18,5,0,0,0,5,4,16.5,1,"seagreen",28,5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 12:30:00",12.5,64,"2022-07-22","12:30",34,9,43,47.12903225806452,3.5,0.14583333333333331,1,"1.已完成","B25",4,4,2,2,2,2,11.5,3,11.5,3,0,0,0,5,4,10.75,1,"seagreen",17,4.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 13:00:00",13,64,"2022-07-22","13:00",56,11,67,47.12903225806452,4,0.16666666666666666,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,16.75,1,"seagreen",28,5.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 13:30:00",13.5,64,"2022-07-22","13:30",60,9,69,47.12903225806452,4.5,0.1875,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,17.25,1,"seagreen",30,4.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 14:00:00",14,64,"2022-07-22","14:00",71,18,89,47.12903225806452,5,0.20833333333333331,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,5,4,22.25,1,"seagreen",35.5,9,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 14:30:00",14.5,64,"2022-07-22","14:30",39,15,54,47.12903225806452,5.5,0.22916666666666666,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,13.5,1,"seagreen",19.5,7.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 15:00:00",15,64,"2022-07-22","15:00",48,16,64,47.12903225806452,6,0.25,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,16,1,"seagreen",24,8,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 15:30:00",15.5,64,"2022-07-22","15:30",42,13,55,47.12903225806452,6.5,0.2708333333333333,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,13.75,1,"seagreen",21,6.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 16:00:00",16,64,"2022-07-22","16:00",42,11,53,47.12903225806452,7,0.29166666666666663,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,13.25,1,"seagreen",21,5.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 16:30:00",16.5,64,"2022-07-22","16:30",56,22,78,47.12903225806452,7.5,0.3125,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,19.5,1,"seagreen",28,11,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 17:00:00",17,64,"2022-07-22","17:00",73,23,96,47.12903225806452,8,0.3333333333333333,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,4,4,24,1,"seagreen",36.5,11.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 17:30:00",17.5,64,"2022-07-22","17:30",47,10,57,47.12903225806452,8.5,0.35416666666666663,1,"1.已完成","B25",4,4,2,2,2,2,17.857142857142858,4.571428571428571,20,5,0,0,0,4,4,14.25,1,"seagreen",23.5,5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 18:00:00",18,64,"2022-07-22","18:00",68,32,100,47.12903225806452,9,0.375,1,"1.已完成","B25",4,4,2,2,2,2,15,4,15,4,0,0,0,4,4,25,1,"seagreen",34,16,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 18:30:00",18.5,64,"2022-07-22","18:30",69,31,100,47.12903225806452,9.5,0.3958333333333333,1,"1.已完成","B25",4,4,2,2,2,2,27.142857142857142,7,40,10,0,0,0,4,4,25,1,"seagreen",34.5,15.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 19:00:00",19,64,"2022-07-22","19:00",67,33,100,47.12903225806452,10,0.41666666666666663,1,"1.已完成","B25",4,4,2,2,2,2,44.285714285714285,11.285714285714286,40,10,0,0,0,4,4,25,2,"steelblue",33.5,16.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 19:30:00",19.5,64,"2022-07-22","19:30",57,20,77,47.12903225806452,10.5,0.4375,1,"1.已完成","B25",4,4,2,2,2,2,30,8,30,8,0,0,0,4,4,19.25,1,"seagreen",28.5,10,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 20:00:00",20,64,"2022-07-22","20:00",53,14,67,47.12903225806452,11,0.4583333333333333,1,"1.已完成","B25",4,4,2,2,2,2,41.42857142857143,10.571428571428571,20,5,0,0,0,3,4,16.75,1,"seagreen",26.5,7,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 20:30:00",20.5,64,"2022-07-22","20:30",37,16,53,47.12903225806452,11.5,0.47916666666666663,1,"1.已完成","B25",4,4,2,2,2,2,27.5,7,27.5,7,0,0,0,3,4,13.25,1,"seagreen",18.5,8,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 21:00:00",21,64,"2022-07-22","21:00",41,18,59,47.12903225806452,12,0.5,1,"1.已完成","B25",4,4,2,2,2,2,10,3,10,3,0,0,0,3,4,14.75,1,"seagreen",20.5,9,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 21:30:00",21.5,64,"2022-07-22","21:30",28,12,40,47.12903225806452,12.5,0.5208333333333333,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,3,4,10,1,"seagreen",14,6,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 22:00:00",22,64,"2022-07-22","22:00",61,10,71,47.12903225806452,13,0.5416666666666666,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,3,4,17.75,1,"seagreen",30.5,5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 22:30:00",22.5,64,"2022-07-22","22:30",43,9,52,47.12903225806452,13.5,0.5625,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,3,4,13,1,"seagreen",21.5,4.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
"澳門保安部隊高等學校","2022/07/22 23:00:00",23,64,"2022-07-22","23:00",27,13,40,47.12903225806452,14,0.5833333333333333,1,"1.已完成","B25",4,4,2,2,2,2,5,1,5,1,0,0,0,3,4,10,1,"seagreen",13.5,6.5,15.939024390243903,"B25","Academy of Public Security Forces",113.5523074,22.1192541,"路環"
