"Location","序號","DateTimeRound","HourNumber","DeskCount.mean","DeskCount.median","口採樣點.mean","鼻採樣點.mean","口採樣點.median","鼻採樣點.median","WaitingQueue.mean","WaitingMinutes.mean","WaitingQueue.median","WaitingMinutes.median","WaitingQueue.current","WaitingMinutes.current","MaxCurrentFlag","DeskCount.ntile","AvgDeskCount","Sno","LocationEnglish","lon","lat","area"
"奧林匹克體育中心室內體育館","B21","2022/07/23 07:00:00",7,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 06:30:00",6.5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 06:00:00",6,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 05:30:00",5.5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 05:00:00",5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 04:30:00",4.5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 04:00:00",4,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 03:30:00",3.5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 03:00:00",3,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 02:30:00",2.5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 02:00:00",2,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,1,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 01:30:00",1.5,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 01:00:00",1,0,0,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 00:30:00",0.5,9,9,7,2,7,2,12.142857142857142,1.4285714285714286,10,1,0,0,0,3,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/23 00:00:00",0,9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,3,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 23:30:00",23.5,9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,3,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 23:00:00",23,9,9,7,2,7,2,15,2,15,2,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 22:30:00",22.5,9,9,7,2,7,2,12.5,1.5,12.5,1.5,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 22:00:00",22,9,9,7,2,7,2,28.857142857142858,3.142857142857143,34,4,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 21:30:00",21.5,9,9,7,2,7,2,33.5,4,33.5,4,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 21:00:00",21,9,9,7,2,7,2,39.714285714285715,4.571428571428571,44,5,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 20:30:00",20.5,9,9,7,2,7,2,31.5,3.5,31.5,3.5,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 20:00:00",20,9,9,7,2,7,2,37.142857142857146,4,35,4,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 19:30:00",19.5,9,9,7,2,7,2,41.285714285714285,4.428571428571429,40,4,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 19:00:00",19,9,9,7,2,7,2,45,5,45,5,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 18:30:00",18.5,9,9,7,2,7,2,56,6,56,6,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 18:00:00",18,9,9,7,2,7,2,97.14285714285714,10.714285714285714,80,9,0,0,0,4,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 17:30:00",17.5,9,9,7,2,7,2,90,10,90,10,0,0,0,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 17:00:00",17,9,9,7,2,7,2,76.57142857142857,8.571428571428571,80,9,0,0,0,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 16:30:00",16.5,8.5,8.5,6.5,2,6.5,2,67,8,67,8,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 16:00:00",16,8,8,6,2,6,2,41.5,5.5,41.5,5.5,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 15:30:00",15.5,8,8,6,2,6,2,36,4.8,44,6,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 15:00:00",15,8,8,6,2,6,2,25.285714285714285,3.4285714285714284,24,3,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 14:30:00",14.5,8,8,6,2,6,2,36.857142857142854,4.714285714285714,34,4,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 14:00:00",14,8,8,6,2,6,2,34,4.5,34,4.5,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 13:30:00",13.5,8.571428571428571,9,6.571428571428571,2,7,2,40.142857142857146,4.714285714285714,50,6,0,0,0,2,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 13:00:00",13,9,9,7,2,7,2,21.428571428571427,2.4285714285714284,18,2,0,0,0,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 12:30:00",12.5,9,9,7,2,7,2,34.5,3.5,34.5,3.5,0,0,0,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 12:00:00",12,9,9,7,2,7,2,36,4,36,4,0,0,0,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 11:30:00",11.5,9,9,7,2,7,2,36,4,36,4,NA,NA,NA,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 11:00:00",11,9,9,7,2,7,2,36,4,36,4,NA,NA,NA,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 10:30:00",10.5,9,9,7,2,7,2,36,4,36,4,NA,NA,NA,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 10:00:00",10,9,9,7,2,7,2,36,4,36,4,NA,NA,NA,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 09:30:00",9.5,9,9,7,2,7,2,36,4,36,4,NA,NA,NA,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心室內體育館","B21","2022/07/22 09:00:00",9,9,9,7,2,7,2,36,4,36,4,NA,NA,NA,5,9,"B21","Olympic Sports Centre - Stadium - Indoor Pavilion",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 12:00:00",12,3,3,2,1,2,1,20.5,6.5,20.5,6.5,NA,NA,NA,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 11:30:00",11.5,3,3,2,1,2,1,20.5,6.5,20.5,6.5,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 11:00:00",11,2.5714285714285716,3,1.5714285714285714,1,2,1,13.857142857142858,5.428571428571429,16,5,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 10:30:00",10.5,2,2,1,1,1,1,18.333333333333332,9.666666666666666,21,11,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 10:00:00",10,2,2,1,1,1,1,9,5,9,5,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 09:30:00",9.5,2,2,1,1,1,1,5.714285714285714,3.142857142857143,7,4,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 09:00:00",9,2,2,1,1,1,1,11.142857142857142,5.571428571428571,6,3,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 08:30:00",8.5,2,2,1,1,1,1,10,5,10,5,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 08:00:00",8,2,2,1,1,1,1,13.571428571428571,7.285714285714286,17,9,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 07:30:00",7.5,2,2,1,1,1,1,8.857142857142858,4.428571428571429,14,7,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 07:00:00",7,2,2,1,1,1,1,7,3.7142857142857144,4,2,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 06:30:00",6.5,2,2,1,1,1,1,7.285714285714286,3.857142857142857,12,6,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 06:00:00",6,2,2,1,1,1,1,2.7142857142857144,1.7142857142857142,3,2,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 05:30:00",5.5,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 05:00:00",5,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 04:30:00",4.5,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 04:00:00",4,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 03:30:00",3.5,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 03:00:00",3,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 02:30:00",2.5,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 02:00:00",2,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 01:30:00",1.5,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 01:00:00",1,0,0,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 00:30:00",0.5,1.7142857142857142,2,1,1,1,1,5,3,5,3,0,0,0,1,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/23 00:00:00",0,2,2,1,1,1,1,0.375,0.25,0,0,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 23:30:00",23.5,2,2,1,1,1,1,4,2,4,2,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 23:00:00",23,2,2,1,1,1,1,7,4,7,4,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 22:30:00",22.5,2,2,1,1,1,1,3.5,2,3.5,2,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 22:00:00",22,1.7142857142857142,2,1.1428571428571428,0.5714285714285714,1,1,7.714285714285714,4.571428571428571,6,4,0,0,0,2,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 21:30:00",21.5,3,3,2,1,2,1,6,2,6,2,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 21:00:00",21,3,3,2,1,2,1,6.571428571428571,2,7,2,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 20:30:00",20.5,3,3,2,1,2,1,17,6,17,6,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 20:00:00",20,3,3,2,1,2,1,0,0,0,0,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 19:30:00",19.5,3,3,2,1,2,1,8.142857142857142,2.7142857142857144,3,1,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 19:00:00",19,3,3,2,1,2,1,9.714285714285714,3.4285714285714284,8,3,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 18:30:00",18.5,3,3,2,1,2,1,13.428571428571429,4.428571428571429,13,4,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 18:00:00",18,3,3,2,1,2,1,8.857142857142858,3.2857142857142856,14,5,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 17:30:00",17.5,3,3,2,1,2,1,14.714285714285714,4.571428571428571,16,5,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 17:00:00",17,3,3,2,1,2,1,13.285714285714286,4.285714285714286,9,3,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 16:30:00",16.5,3,3,2,1,2,1,15,5,15,5,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 16:00:00",16,3,3,2,1,2,1,6.125,2.375,5,2,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 15:30:00",15.5,7.8,11,5.6,2.2,8,3,20.6,2.2,33,3,0,0,0,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 15:00:00",15,3,3,2,1,2,1,3.2857142857142856,1.4285714285714286,2,1,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 14:30:00",14.5,3,3,2,1,2,1,7.571428571428571,2.4285714285714284,6,2,0,0,0,4,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 14:00:00",14,2,2,1,1,1,1,6.5,3.5,6.5,3.5,0,0,0,3,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 13:30:00",13.5,3,3,2,1,2,1,6.857142857142857,2.4285714285714284,6,2,0,0,0,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 13:00:00",13,3,3,2,1,2,1,11.428571428571429,3.857142857142857,8,3,0,0,0,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 12:30:00",12.5,3,3,2,1,2,1,6.5,2,6.5,2,0,0,0,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 12:00:00",12,3,3,2,1,2,1,18,6,18,6,0,0,0,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 11:30:00",11.5,3,3,2,1,2,1,18,6,18,6,NA,NA,NA,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
"奧林匹克體育中心運動場乒乓球室","A06","2022/07/22 11:00:00",11,3,3,2,1,2,1,18,6,18,6,NA,NA,NA,5,2.5714285714285716,"A06","Olympic Sports Centre - Stadium, Table Tennis Room",113.5533585,22.1545266,"氹仔"
